movieId,title,genres,director,actors,year,avg_rating,num_ratings
8363,Superbad,Comedy,Greg Mottola,Jonah Hill|Michael Cera|Christopher Mintz-Plasse|Bill Hader|Seth Rogen,2007,7.0,2100
15670,Madea Goes to Jail,Comedy|Crime|Drama,Tyler Perry,Tyler Perry|Derek Luke|Keshia Knight Pulliam|Whoopi Goldberg|Ion Overman,2009,6.4,52
290555,Wolves,Horror|Action,David Hayter,Jason Momoa|Lucas Till|John Pyper-Ferguson|Stephen McHattie|Merritt Patterson,2014,5.7,82
8328,Step Up 2: The Streets,Music|Drama|Romance,Jon M. Chu,Briana Evigan|Robert Hoffman|Will Kemp|Cassie Ventura|Adam G. Sevani,2008,6.5,640
10982,Hoodwinked!,Animation|Comedy|Family,Cory Edwards,Anne Hathaway|Glenn Close|Jim Belushi|Patrick Warburton|Anthony Anderson,2005,5.9,479
205,Hotel Rwanda,Drama|History|War,Terry George,Don Cheadle|Sophie Okonedo|Nick Nolte|Fana Mokoena|Joaquin Phoenix,2004,7.5,793
1620,Hitman,Action|Crime|Drama|Thriller,Xavier Gens,Timothy Olyphant|Dougray Scott|Olga Kurylenko|Robert Knepper|Ulrich Thomsen,2007,5.9,966
175541,Black Nativity,Drama|Music,Kasi Lemmons,Forest Whitaker|Angela Bassett|Jennifer Hudson|Tyrese Gibson|Jacob Latimore,2013,5.8,16
241254,The Prince,Thriller|Action,Brian A Miller,Bruce Willis|Jason Patric|John Cusack|Jessica Lowndes|Gia Mantegna,2014,4.6,218
31932,City of Ghosts,Thriller,Matt Dillon,Matt Dillon|James Caan|Natascha McElhone|Gérard Depardieu|Stellan Skarsgård,2002,5.4,18
1933,The Others,Horror|Drama|Mystery|Thriller,Alejandro Amenábar,Nicole Kidman|Christopher Eccleston|Alakina Mann|James Bentley|Eric Sykes,2001,7.4,1660
679,Aliens,Horror|Action|Thriller|Science Fiction,James Cameron,Sigourney Weaver|Michael Biehn|James Remar|Paul Reiser|Lance Henriksen,1986,7.7,3220
11113,My Fair Lady,Drama|Family|Music|Romance,George Cukor,Audrey Hepburn|Rex Harrison|Stanley Holloway|Wilfrid Hyde-White|Gladys Cooper,1964,7.4,352
3597,I Know What You Did Last Summer,Horror|Thriller|Mystery,Jim Gillespie,Jennifer Love Hewitt|Sarah Michelle Gellar|Ryan Phillippe|Freddie Prinze Jr.|Bridgette Wilson,1997,5.6,687
193893,Let's Be Cops,Comedy,Luke Greenfield,Jake Johnson|Damon Wayans Jr.|Nina Dobrev|Rob Riggle|James D'Arcy,2014,6.4,1219
9675,Sideways,Comedy|Drama|Romance,Alexander Payne,Paul Giamatti|Thomas Haden Church|Virginia Madsen|Sandra Oh|Marylouise Burke,2004,6.9,478
9988,Beerfest,Comedy,Jay Chandrasekhar,Erik Stolhanske|Jay Chandrasekhar|Steve Lemme|Paul Soter|M.C. Gainey,2006,5.8,172
948,Halloween,Horror|Thriller,John Carpenter,Donald Pleasence|Jamie Lee Curtis|P.J. Soles|Nancy Kyes|Nick Castle,1978,7.4,1035
21765,Good Boy!,Comedy|Family|Science Fiction,John Robert Hoffman,Molly Shannon|Liam Aiken|Matthew Broderick|Donald Faison|Cheech Marin,2003,4.7,30
146304,The Best Man Holiday,Comedy,Malcolm D. Lee,Terrence Howard|Harold Perrineau|Morris Chestnut|Sanaa Lathan|Taye Diggs,2013,6.7,110
7516,Smokin' Aces,Action|Comedy|Crime|Thriller,Joe Carnahan,Ryan Reynolds|Ray Liotta|Joseph Ruskin|Alex Rocco|Wayne Newton,2006,6.4,534
41439,Saw: The Final Chapter,Horror|Crime,Kevin Greutert,Tobin Bell|Costas Mandylor|Betsy Russell|Cary Elwes|Sean Patrick Flanery,2010,5.8,730
2752,40 Days and 40 Nights,Comedy|Romance,Michael Lehmann,Josh Hartnett|Shannyn Sossamon|Adam Trese|Emmanuelle Vaugier|Barry Newman,2002,5.2,297
9429,A Night at the Roxbury,Comedy,John Fortenberry,Will Ferrell|Chris Kattan|Jennifer Coolidge|Michael Clarke Duncan|Eva Mendes,1998,5.9,198
38117,Beastly,Drama|Fantasy|Romance,Daniel Barnz,Alex Pettyfer|Vanessa Hudgens|Mary-Kate Olsen|Lisa Gay Hamilton|Neil Patrick Harris,2011,6.0,849
9792,The Hills Have Eyes,Horror|Thriller,Alexandre Aja,Aaron Stanford|Kathleen Quinlan|Vinessa Shaw|Emilie de Ravin|Dan Byrd,2006,6.1,705
13778,Dickie Roberts: Former Child Star,Comedy,Sam Weisman,David Spade|Mary McCormack|Craig Bierko|Scott Terra|Jenna Boyd,2003,5.1,64
228203,"McFarland, USA",Drama,Niki Caro,Kevin Costner|Ramiro Rodriguez|Carlos Pratts|Johnny Ortiz|Rafael Martinez,2015,7.4,213
41382,Lottery Ticket,Comedy,Erik White,Shad Moss|Brandon T. Jackson|Naturi Naughton|Loretta Devine|Teairra Mari,2010,5.6,54
13960,ATL,Drama,Christian Robinson,T.I.|Evan Ross|Jackie Long|Lauren London|Albert Daniels,2006,6.0,32
114150,Pitch Perfect,Comedy|Music|Romance,Jason Moore,Anna Kendrick|Skylar Astin|Brittany Snow|Anna Camp|Rebel Wilson,2012,7.3,2247
26602,Summer Catch,Drama|Comedy|Romance,Mike Tollin,Freddie Prinze Jr.|Jessica Biel|Fred Ward|Matthew Lillard|Brian Dennehy,2001,4.8,63
10223,A Simple Plan,Drama|Crime|Thriller,Sam Raimi,Bill Paxton|Bridget Fonda|Billy Bob Thornton|Brent Briscoe|Chelcie Ross,1998,6.9,187
16028,They,Horror|Thriller,Robert Harmon,Laura Regan|Marc Blucas|Ethan Embry|Dagmara Domińczyk|Jon Abrahams,2002,4.6,74
15639,Larry the Cable Guy: Health Inspector,Comedy,Trent Cooper,Larry the Cable Guy|Iris Bahr|Tony Hale|David Koechner|Brooke Dillman,2006,3.3,17
16112,The Adventures of Elmo in Grouchland,Family,Gary Halvorson,Kevin Clash|Mandy Patinkin|Vanessa Williams|Sonia Manzano|Roscoe Orman,1999,6.3,14
26390,Brooklyn's Finest,Crime|Drama|Thriller,Antoine Fuqua,Richard Gere|Don Cheadle|Ethan Hawke|Wesley Snipes|Vincent D'Onofrio,2009,6.2,293
27759,55 Days at Peking,Action|Drama|History,Nicholas Ray,Charlton Heston|Ava Gardner|David Niven|Burt Kwouk|Flora Robson,1963,6.3,36
109428,Evil Dead,Horror,Fede Alvarez,Jane Levy|Shiloh Fernandez|Lou Taylor Pucci|Jessica Lucas|Elizabeth Blackmore,2013,6.4,1723
23049,My Life in Ruins,Comedy|Romance,Donald Petrie,Nia Vardalos|Richard Dreyfuss|Alexis Georgoulis|Alistair McGowan|Harland Williams,2009,5.6,101
9310,American Dreamz,Comedy|Drama|Family,Paul Weitz,Hugh Grant|Dennis Quaid|Mandy Moore|Willem Dafoe|Chris Klein,2006,4.9,95
11411,Superman IV: The Quest for Peace,Action|Adventure|Science Fiction,Sidney J. Furie,Christopher Reeve|Margot Kidder|Gene Hackman|Jackie Cooper|Marc McClure,1987,4.1,318
16988,How She Move,Drama,Ian Iqbal Rashid,Rutina Wesley|Dwain Murphy|Boyd Banks|Clé Bennett|Nina Dobrev,2008,3.0,6
7304,Running Scared,Action|Crime|Drama|Thriller,Wayne Kramer,Paul Walker|Cameron Bright|Vera Farmiga|Chazz Palminteri|Karel Roden,2006,7.0,331
24747,Bobby Jones: Stroke of Genius,Drama,Rowdy Herrington,Jim Caviezel|Claire Forlani|Jeremy Northam|Malcolm McDowell|Aidan Quinn,2004,5.5,19
58048,Shanghai Surprise,Adventure,Jim Goddard,Madonna|Sean Penn|Paul Freeman|Richard Griffiths|Clyde Kusatsu,1986,2.9,15
1491,The Illusionist,Fantasy|Drama|Thriller|Romance,Neil Burger,Edward Norton|Jessica Biel|Paul Giamatti|Rufus Sewell|Eddie Marsan,2006,7.1,1615
2989,Roar,Adventure|Thriller,Noel Marshall,Tippi Hedren|Melanie Griffith|Jerry Marshall|Kyalo Mativo|Rick Glassey,1981,5.6,19
10629,Veronica Guerin,Drama|Crime|Thriller,Joel Schumacher,Cate Blanchett|Gerard McSorley|Ciarán Hinds|Brenda Fricker|Don Wycherley,2003,6.8,59
255343,Escobar: Paradise Lost,Thriller|Romance,Andrea Di Stefano,Benicio del Toro|Josh Hutcherson|Brady Corbet|Claudia Traisac|Carlos Bardem,2014,6.1,271
4723,Southland Tales,Action|Adventure|Comedy|Drama|Science Fiction|Thriller,Richard Kelly,Dwayne Johnson|Seann William Scott|Sarah Michelle Gellar|Mandy Moore|Will Sasso,2006,5.2,153
10800,Dragon Hunters,Animation|Family,Guillaume Ivernel,Vincent Lindon|Patrick Timsit|Philippe Nahon|Amanda Lear|Marie Drion,2008,6.5,129
25763,Damnation Alley,Action|Adventure|Science Fiction,Jack Smight,Jan-Michael Vincent|George Peppard|Dominique Sanda|Paul Winfield|Jackie Earle Haley,1977,5.0,27
79694,The Apparition,Horror|Thriller,Todd Lincoln ,Ashley Greene|Sebastian Stan|Tom Felton|Julianna Guill|Luke Pasqualino,2012,4.5,140
4032,My Girl,Comedy|Drama|Family,Howard Zieff,Anna Chlumsky|Macaulay Culkin|Dan Aykroyd|Jamie Lee Curtis|Richard Masur,1991,7.0,428
18615,Fur: An Imaginary Portrait of Diane Arbus,Drama|Mystery|Romance,Steven Shainberg,Nicole Kidman|Robert Downey Jr.|Ty Burrell|Harris Yulin|Jane Alexander,2006,5.8,73
10673,Wall Street,Crime|Drama,Oliver Stone,Charlie Sheen|Michael Douglas|Martin Sheen|Daryl Hannah|John C. McGinley,1987,7.0,546
4584,Sense and Sensibility,Drama|Romance,Ang Lee,Kate Winslet|Emma Thompson|Hugh Grant|Tom Wilkinson|Alan Rickman,1995,7.2,352
2977,Becoming Jane,Drama|Romance,Julian Jarrold,Anne Hathaway|James McAvoy|Julie Walters|James Cromwell|Maggie Smith,2007,6.9,317
10760,Sydney White,Comedy,Joe Nussbaum,Amanda Bynes|Sara Paxton|Matt Long|Jeremy Howard|Danny Strong,2007,6.0,236
11093,House of Sand and Fog,Drama,Vadim Perelman,Jennifer Connelly|Ben Kingsley|Ron Eldard|Frances Fisher|Kim Dickens,2003,7.0,199
207,Dead Poets Society,Drama,Peter Weir,Robin Williams|Ethan Hawke|Robert Sean Leonard|Gale Hansen|Josh Charles,1989,8.1,2705
8467,Dumb and Dumber,Comedy,Bobby Farrelly,Jim Carrey|Jeff Daniels|Lauren Holly|Teri Garr|Mike Starr,1994,6.5,1859
639,When Harry Met Sally...,Comedy|Romance|Drama,Rob Reiner,Meg Ryan|Billy Crystal|Carrie Fisher|Bruno Kirby|Steven Ford,1989,7.3,950
24226,The Verdict,Drama,Sidney Lumet,Paul Newman|Charlotte Rampling|Jack Warden|James Mason|Milo O'Shea,1982,7.4,131
9285,Road Trip,Comedy|Adventure,Todd Phillips,Breckin Meyer|Seann William Scott|Amy Smart|Paulo Costanzo|DJ Qualls,2000,5.9,542
14709,Varsity Blues,Comedy|Drama|Romance,Brian Robbins,James Van Der Beek|Amy Smart|Jon Voight|Paul Walker|Ron Lester,1999,6.0,122
74643,The Artist,Drama|Comedy|Romance,Michel Hazanavicius,Jean Dujardin|Bérénice Bejo|John Goodman|James Cromwell|Penelope Ann Miller,2011,7.3,1049
13788,The Unborn,Horror|Thriller|Mystery,David S. Goyer,Odette Annable|Gary Oldman|Meagan Good|Cam Gigandet|Idris Elba,2009,4.8,365
83666,Moonrise Kingdom,Comedy|Drama|Romance,Wes Anderson,Bruce Willis|Edward Norton|Jared Gilman|Kara Hayward|Bill Murray,2012,7.6,1662
10781,The Texas Chainsaw Massacre: The Beginning,Horror,Jonathan Liebesman,Jordana Brewster|Taylor Handley|Diora Baird|Matt Bomer|R. Lee Ermey,2006,5.9,402
318850,The Young Messiah,Drama,Cyrus Nowrasteh,Adam Greaves-Neal|Sara Lazzaro|Vincent Walsh|Sean Bean|Jonathan Bailey,2016,6.4,30
13908,The Master of Disguise,Comedy|Family,Perry Andelin Blake,Dana Carvey|Brent Spiner|Jennifer Esposito|Harold Gould|James Brolin,2002,3.7,78
1417,Pan's Labyrinth,Fantasy|Drama|War,Guillermo del Toro,Ivana Baquero|Maribel Verdú|Sergi López|Doug Jones|Ariadna Gil,2006,7.6,3041
39180,See Spot Run,Action|Comedy|Family,John Whitesell,Michael Clarke Duncan|David Arquette|Leslie Bibb|Joe Viterelli|Steve Schirripa,2001,4.8,44
16161,Baby Boy,Crime|Drama|Romance,John Singleton,Tyrese Gibson|Taraji P. Henson|Omar Gooding|Ving Rhames|Snoop Dogg,2001,7.4,55
49950,The Roommate,Thriller|Drama|Horror,Christian E. Christiansen,Minka Kelly|Leighton Meester|Cam Gigandet|Aly Michalka|Matt Lanter,2011,5.3,224
10956,Joe Dirt,Mystery|Adventure|Comedy|Romance|Drama,Dennie Gordon,David Spade|Brittany Daniel|Dennis Miller|Adam Beach|Jaime Pressly,2001,5.5,242
9594,Double Impact,Thriller|Action|Crime|Drama,Sheldon Lettich,Jean-Claude Van Damme|Geoffrey Lewis|Alonna Shaw|Cory Everson|Philip Chan Yan-Kin,1991,5.3,215
4638,Hot Fuzz,Crime|Action|Comedy,Edgar Wright,Simon Pegg|Nick Frost|Jim Broadbent|Paddy Considine|Rafe Spall,2007,7.4,2199
13972,The Women,Comedy|Drama|Romance,Diane English,Cloris Leachman|India Ennenga|Annette Bening|Eva Mendes|Debra Messing,2008,4.6,96
5038,Vicky Cristina Barcelona,Drama|Romance,Woody Allen,Scarlett Johansson|Rebecca Hall|Javier Bardem|Penélope Cruz|Christopher Evan Welch,2008,6.7,1020
13491,Arn: The Knight Templar,Action|Adventure|Drama|Romance,Peter Flinth,Joakim Nätterqvist|Sofia Helin|Stellan Skarsgård|Michael Nyqvist|Mirja Turestedt,2007,6.4,76
10571,Boys and Girls,Comedy|Drama|Romance,Robert Iscove,Freddie Prinze Jr.|Claire Forlani|Jason Biggs|Amanda Detmer|Alyson Hannigan,2000,5.4,103
10994,White Oleander,Drama,Peter Kosminsky,Alison Lohman|Michelle Pfeiffer|Cole Hauser|Robin Wright|Amy Aquino,2002,7.2,108
19994,Jennifer's Body,Comedy|Horror,Karyn Kusama,Megan Fox|Amanda Seyfried|Johnny Simmons|Adam Brody|J.K. Simmons,2009,5.3,837
25166,Drowning Mona,Comedy|Crime|Mystery,Nick Gomez,Danny DeVito|Bette Midler|Neve Campbell|Jamie Lee Curtis|Casey Affleck,2000,5.4,43
30890,Radio Days,Comedy|Drama,Woody Allen,Woody Allen|Mia Farrow|Jeff Daniels|Larry David|Todd Field,1987,7.0,127
23169,Remember Me,Drama|Romance,Allen Coulter,Robert Pattinson|Emilie de Ravin|Pierce Brosnan|Lena Olin|Chris Cooper,2010,6.9,948
17403,How to Deal,Drama|Comedy|Romance,Clare Kilner,Mandy Moore|Trent Ford|Allison Janney|Alexandra Holden|Dylan Baker,2003,5.7,42
12120,My Stepmother is an Alien,Comedy|Science Fiction,Richard Benjamin,Dan Aykroyd|Kim Basinger|Jon Lovitz|Alyson Hannigan|Seth Green,1988,5.3,131
9800,Philadelphia,Drama,Jonathan Demme,Tom Hanks|Denzel Washington|Jason Robards|Mary Steenburgen|Antonio Banderas,1993,7.6,988
1090,The Thirteenth Floor,Thriller|Science Fiction|Mystery,Josef Rusnak,Craig Bierko|Armin Mueller-Stahl|Gretchen Mol|Vincent D'Onofrio|Dennis Haysbert,1999,6.8,378
18475,The Cookout,Comedy|Drama,Lance Rivera,Ja Rule|Tim Meadows|Jenifer Lewis|Jonathan Silverman|Eve,2004,4.6,10
40160,Meteor,Action|Science Fiction|Thriller,Ronald Neame,Sean Connery|Natalie Wood|Karl Malden|Brian Keith|Martin Landau,1979,5.1,36
18074,Duets,Comedy|Drama|Music,Bruce Paltrow,Gwyneth Paltrow|Scott Speedman|Maria Bello|Paul Giamatti|Andre Braugher,2000,5.5,34
9689,Hollywood Ending,Comedy|Drama,Woody Allen,Woody Allen|George Hamilton|Téa Leoni|Debra Messing|Mark Rydell,2002,6.4,113
9781,Detroit Rock City,Comedy|Music,Adam Rifkin,Giuseppe Andrews|James DeBello|Edward Furlong|Sam Huntington|Lin Shaye,1999,6.7,100
8009,Highlander,Adventure|Action|Fantasy,Russell Mulcahy,Christopher Lambert|Roxanne Hart|Clancy Brown|Sean Connery|Beatie Edney,1986,6.8,624
3877,Things We Lost in the Fire,Drama,Susanne Bier,Halle Berry|Benicio del Toro|David Duchovny|Alison Lohman|Sarah Dubrovsky,2007,6.7,90
8854,Steel,Science Fiction|Action|Adventure,Kenneth Johnson,Shaquille O'Neal|Annabeth Gish|Richard Roundtree|Judd Nelson|Irma P. Hall,1997,4.3,48
152599,The Immigrant,Drama|Romance,James Gray,Marion Cotillard|Jeremy Renner|Joaquin Phoenix|Dagmara Domińczyk|Gabriel Rush,2013,6.2,250
18840,The White Countess,Drama|History|Family|Romance,James Ivory,Ralph Fiennes|Natasha Richardson|Hiroyuki Sanada|Lynn Redgrave|Vanessa Redgrave,2005,6.9,21
68727,Trance,Thriller|Crime|Drama|Mystery,Danny Boyle,James McAvoy|Vincent Cassel|Rosario Dawson|Matt Cross|Danny Sapani,2013,6.5,956
12657,Soul Plane,Romance|Comedy,Jessy Terrero,Tom Arnold|Kevin Hart|Method Man|Snoop Dogg|K. D. Aubert,2004,4.7,108
8265,Welcome to the Sticks,Comedy,Dany Boon,Kad Merad|Dany Boon|Zoé Félix|Lorenzo Ausilia-Foret|Anne Marivin,2008,6.8,615
12410,Good,Drama,Vicente Amorim,Viggo Mortensen|Jason Isaacs|Mark Strong|Steven Mackintosh|Jodie Whittaker,2008,6.3,29
34647,Enter the Void,Fantasy|Drama,Gaspar Noé,Nathaniel Brown|Paz de la Huerta|Cyril Roy|Masato Tanno|Jesse Kuhn,2009,7.2,387
73935,Vamps,Comedy|Romance|Horror,Amy Heckerling,Alicia Silverstone|Krysten Ritter|Sigourney Weaver|Richard Lewis|Wallace Shawn,2012,4.8,91
28178,Hachi: A Dog's Tale,Drama|Family,Lasse Hallström,Richard Gere|Joan Allen|Jason Alexander|Cary-Hiroyuki Tagawa|Sarah Roemer,2009,7.7,1717
185567,Zulu,Crime|Drama|Thriller,Jérôme Salle,Orlando Bloom|Forest Whitaker|Conrad Kemp|Inge Beckmann|Tinarie Van Wyk-Loots,2013,6.7,172
264656,The Homesman,Western|Drama,Tommy Lee Jones,Hilary Swank|Tommy Lee Jones|Grace Gummer|Meryl Streep|Miranda Otto,2014,6.4,258
35696,Juwanna Mann,Comedy|Drama,Jesse Vaughan,"Miguel A. Núñez, Jr.|Vivica A. Fox|Kevin Pollak|Tommy Davidson|Ginuwine",2002,4.2,20
16351,Ararat,War|Drama,Atom Egoyan,Simon Abkarian|Charles Aznavour|Christopher Plummer|Arsinée Khanjian|David Alpay,2002,5.7,16
38717,Madison,Action|Adventure|Drama,William Bindley,Jim Caviezel|Jake Lloyd|Mary McCormack|Bruce Dern|Paul Dooley,2001,5.3,3
18777,Slow Burn,Mystery|Crime|Drama|Thriller,Wayne Beach,Ray Liotta|LL Cool J|Mekhi Phifer|Jolene Blalock|Chiwetel Ejiofor,2005,5.5,16
2110,Wasabi,Drama|Action|Comedy,Gérard Krawczyk,Jean Reno|Ryoko Hirosue|Michel Muller|Carole Bouquet|Yoshi Oida,2001,6.2,283
9035,Slither,Comedy|Horror|Science Fiction,James Gunn,Nathan Fillion|Don Thompson|Elizabeth Banks|Gregg Henry|Xantha Radley,2006,6.3,317
90,Beverly Hills Cop,Action|Comedy|Crime,Martin Brest,Eddie Murphy|Judge Reinhold|John Ashton|Ronny Cox|Paul Reiser,1984,6.8,961
771,Home Alone,Comedy|Family,Chris Columbus,Macaulay Culkin|Joe Pesci|Daniel Stern|John Heard|Catherine O'Hara,1990,7.1,2414
12154,Three Men and a Baby,Family|Comedy|Drama,Leonard Nimoy,Tom Selleck|Steve Guttenberg|Ted Danson|Nancy Travis|Margaret Colin,1987,5.8,253
9576,Tootsie,Comedy|Romance,Sydney Pollack,Dustin Hoffman|Jessica Lange|Teri Garr|Dabney Coleman|Charles Durning,1982,6.9,421
744,Top Gun,Action|Romance|War,Tony Scott,Tom Cruise|Kelly McGillis|Val Kilmer|Anthony Edwards|Tom Skerritt,1986,6.7,1698
146,"Crouching Tiger, Hidden Dragon",Adventure|Drama|Action|Romance,Ang Lee,Chow Yun-fat|Michelle Yeoh|Zhang Ziyi|Chang Chen|Cheng Pei-Pei,2000,7.2,927
14,American Beauty,Drama,Sam Mendes,Kevin Spacey|Annette Bening|Thora Birch|Wes Bentley|Mena Suvari,1999,7.9,3313
45269,The King's Speech,Drama|History,Tom Hooper,Colin Firth|Geoffrey Rush|Helena Bonham Carter|Guy Pearce|Timothy Spall,2010,7.6,2752
9493,Twins,Comedy,Ivan Reitman,Arnold Schwarzenegger|Danny DeVito|Kelly Preston|Chloe Webb|David Caruso,1988,5.7,559
22556,The Yellow Handkerchief,Drama|Romance,Udayan Prasad,William Hurt|Maria Bello|Kristen Stewart|Eddie Redmayne|Veronica Russell,2008,6.4,52
873,The Color Purple,Drama,Steven Spielberg,Whoopi Goldberg|Margaret Avery|Danny Glover|Akosua Busia|Oprah Winfrey,1985,7.7,338
33196,Tidal Wave,Action|Adventure|Drama|Thriller,Yoon Je-kyoon,Park Joong-hoon|Sol Kyung-gu|Uhm Jung-hwa|Ha Ji-won|Lee Briggs,2009,6.5,48
205596,The Imitation Game,History|Drama|Thriller|War,Morten Tyldum,Benedict Cumberbatch|Keira Knightley|Matthew Goode|Rory Kinnear|Allen Leech,2014,8.0,5723
10765,Private Benjamin,Comedy,Howard Zieff,Goldie Hawn|Eileen Brennan|Armand Assante|Robert Webber|Mary Kay Place,1980,6.0,102
16769,Coal Miner's Daughter,Drama|Music,Michael Apted,Sissy Spacek|Tommy Lee Jones|Levon Helm|Beverly D'Angelo|William Sanderson,1980,7.2,67
33217,Diary of a Wimpy Kid,Comedy|Family,Thor Freudenthal,Zachary Gordon|Robert Capron|Rachael Harris|Steve Zahn|Devon Bostick,2010,5.9,355
132232,Mama,Horror,Andy Muschietti,Jessica Chastain|Nikolaj Coster-Waldau|Megan Charpentier|Isabelle Nélisse|Daniel Kash,2013,6.0,1401
11153,National Lampoon's Vacation,Comedy|Adventure|Romance,Harold Ramis,Chevy Chase|Beverly D'Angelo|Imogene Coca|Randy Quaid|Anthony Michael Hall,1983,7.1,410
208134,Bad Grandpa,Comedy,Jeff Tremaine,Johnny Knoxville|Jackson Nicoll|Georgina Cates|Spike Jonze|Catherine Keener,2013,6.0,680
1165,The Queen,Drama,Stephen Frears,Helen Mirren|Michael Sheen|James Cromwell|Sylvia Syms|Helen McCrory,2006,6.8,338
4011,Beetlejuice,Fantasy|Comedy,Tim Burton,Geena Davis|Alec Baldwin|Winona Ryder|Michael Keaton|Catherine O'Hara,1988,7.1,1444
17202,Why Did I Get Married?,Comedy|Drama,Tyler Perry,Tyler Perry|Jill Scott|Janet Jackson|Michael Jai White|Malik Yoba,2007,6.1,33
9587,Little Women,Drama|Romance,Gillian Armstrong,Winona Ryder|Gabriel Byrne|Trini Alvarado|Samantha Mathis|Kirsten Dunst,1994,7.0,215
65086,The Woman in Black,Drama|Horror|Thriller,James Watkins,Daniel Radcliffe|Ciarán Hinds|Sidney Johnston|Alisa Khazanova|Mary Stockley,2012,6.1,1206
10053,When a Stranger Calls,Horror|Thriller,Simon West,Camilla Belle|Katie Cassidy|Tommy Flanagan|Brian Geraghty|Clark Gregg,2006,5.4,268
11870,Big Fat Liar,Comedy|Family,Shawn Levy,Frankie Muniz|Paul Giamatti|Amanda Bynes|Amanda Detmer|Donald Faison,2002,5.6,197
11778,The Deer Hunter,Drama|War,Michael Cimino,Robert De Niro|John Cazale|John Savage|Christopher Walken|Meryl Streep,1978,7.8,921
586,Wag the Dog,Comedy|Drama,Barry Levinson,Dustin Hoffman|Robert De Niro|Anne Heche|Woody Harrelson|Jim Belushi,1997,6.7,270
18736,The Lizzie McGuire Movie,Family|Comedy,Jim Fall,Hilary Duff|Adam Lamberg|Hallie Todd|Robert Carradine|Jake Thomas,2003,5.7,280
134411,Snitch,Thriller|Drama,Ric Roman Waugh,Dwayne Johnson|Barry Pepper|Jon Bernthal|Susan Sarandon|Michael Kenneth Williams,2013,5.8,1138
287903,Krampus,Horror|Comedy|Fantasy,Michael Dougherty,Adam Scott|Toni Collette|Allison Tolman|David Koechner|Emjay Anthony,2015,5.9,584
9276,The Faculty,Horror|Mystery|Science Fiction,Robert Rodriguez,Jordana Brewster|Elijah Wood|Clea DuVall|Laura Harris|Josh Hartnett,1998,6.2,492
15765,What's Love Got to Do with It,Drama|Music,Brian Gibson,Angela Bassett|Laurence Fishburne|Vanessa Bell Calloway|Rae'Ven Larrymore Kelly|Virginia Capers,1993,6.9,72
2142,Cop Land,Action|Crime|Drama,James Mangold,Sylvester Stallone|Harvey Keitel|Ray Liotta|Robert De Niro|Michael Rapaport,1997,6.6,382
11397,Not Another Teen Movie,Comedy,Joel Gallen,Chyler Leigh|Chris Evans|Jaime Pressly|Eric Christian Olsen|Mia Kirshner,2001,5.5,431
77016,End of Watch,Crime|Drama|Thriller,David Ayer,Jake Gyllenhaal|Michael Peña|Natalie Martinez|Anna Kendrick|David Harbour,2012,7.2,1170
11478,The Skulls,Crime|Drama|Thriller,Rob Cohen,Joshua Jackson|Paul Walker|Hill Harper|Leslie Bibb|Christopher McDonald,2000,5.8,156
266856,The Theory of Everything,Drama|Romance,James Marsh,Eddie Redmayne|Felicity Jones|Charlie Cox|Emily Watson|Simon McBurney,2014,7.8,3311
13411,Malibu's Most Wanted,Comedy|Crime,John Whitesell,Jamie Kennedy|Taye Diggs|Anthony Anderson|Regina Hall|Blair Underwood,2003,4.7,77
10564,Where the Heart Is,Comedy|Drama|Romance,Matt Williams,Natalie Portman|Ashley Judd|Stockard Channing|Joan Cusack|Sally Field,2000,6.9,155
947,Lawrence of Arabia,Adventure|Drama|History|War,David Lean,Peter O'Toole|Alec Guinness|Anthony Quinn|Jack Hawkins|Omar Sharif,1962,7.8,851
24150,Halloween II,Horror,Rob Zombie,Scout Taylor-Compton|Sheri Moon Zombie|Tyler Mane|Chase Wright Vanek|Brad Dourif,2009,5.1,267
